name L N N_p dt T num_threads total_time ave_time
ppm_omp_partial 100 256 800 0.1 10 6 0.00959897 0.000959897
ppm_omp_partial 100 256 1600 0.1 10 6 0.011874 0.0011874
ppm_omp_partial 100 256 3200 0.1 10 6 0.0180271 0.00180271
ppm_omp_partial 100 256 6400 0.1 10 6 0.0278029 0.00278029
ppm_omp_partial 100 256 12800 0.1 10 6 0.203551 0.0203551
ppm_omp_partial 100 256 800 0.1 10 7 0.00945807 0.000945807
ppm_omp_partial 100 256 1600 0.1 10 7 0.0119798 0.00119798
ppm_omp_partial 100 256 3200 0.1 10 7 0.01705 0.001705
ppm_omp_partial 100 256 6400 0.1 10 7 0.026643 0.0026643
ppm_omp_partial 100 256 12800 0.1 10 7 0.0464199 0.00464199
ppm_omp_partial 100 256 800 0.1 10 8 0.00943089 0.000943089
ppm_omp_partial 100 256 1600 0.1 10 8 0.012006 0.0012006
ppm_omp_partial 100 256 3200 0.1 10 8 0.017463 0.0017463
ppm_omp_partial 100 256 6400 0.1 10 8 0.026968 0.0026968
ppm_omp_partial 100 256 12800 0.1 10 8 0.0486779 0.00486779
ppm_omp_partial 100 256 800 0.1 10 12 0.009583 0.0009583
ppm_omp_partial 100 256 1600 0.1 10 12 0.0117922 0.00117922
ppm_omp_partial 100 256 3200 0.1 10 12 0.018255 0.0018255
ppm_omp_partial 100 256 6400 0.1 10 12 0.088764 0.0088764
ppm_omp_partial 100 256 12800 0.1 10 12 0.0464749 0.00464749
ppm_omp_partial 100 256 800 0.1 10 16 0.0100241 0.00100241
ppm_omp_partial 100 256 1600 0.1 10 16 0.0127869 0.00127869
ppm_omp_partial 100 256 3200 0.1 10 16 0.0184281 0.00184281
ppm_omp_partial 100 256 6400 0.1 10 16 0.028192 0.0028192
ppm_omp_partial 100 256 12800 0.1 10 16 0.047606 0.0047606
ppm_omp_partial 100 256 800 0.1 10 20 0.0103679 0.00103679
ppm_omp_partial 100 256 1600 0.1 10 20 0.0129459 0.00129459
ppm_omp_partial 100 256 3200 0.1 10 20 0.0181069 0.00181069
ppm_omp_partial 100 256 6400 0.1 10 20 0.027508 0.0027508
ppm_omp_partial 100 256 12800 0.1 10 20 0.0460691 0.00460691
ppm_omp_partial 100 256 800 0.1 10 24 0.014128 0.0014128
ppm_omp_partial 100 256 1600 0.1 10 24 0.012826 0.0012826
ppm_omp_partial 100 256 3200 0.1 10 24 0.023597 0.0023597
ppm_omp_partial 100 256 6400 0.1 10 24 0.0280712 0.00280712
ppm_omp_partial 100 256 12800 0.1 10 24 0.047575 0.0047575
ppm_omp_partial 100 512 800 0.1 10 1 0.042068 0.0042068
ppm_omp_partial 100 512 1600 0.1 10 1 0.0405889 0.00405889
ppm_omp_partial 100 512 3200 0.1 10 1 0.0414469 0.00414469
ppm_omp_partial 100 512 6400 0.1 10 1 0.043133 0.0043133
ppm_omp_partial 100 512 12800 0.1 10 1 0.0468218 0.00468218
ppm_omp_partial 100 512 800 0.1 10 2 0.0410011 0.00410011
ppm_omp_partial 100 512 1600 0.1 10 2 0.0445149 0.00445149
ppm_omp_partial 100 512 3200 0.1 10 2 0.0504789 0.00504789
ppm_omp_partial 100 512 6400 0.1 10 2 0.0622749 0.00622749
ppm_omp_partial 100 512 12800 0.1 10 2 0.085851 0.0085851
ppm_omp_partial 100 512 800 0.1 10 3 0.033443 0.0033443
ppm_omp_partial 100 512 1600 0.1 10 3 0.034869 0.0034869
ppm_omp_partial 100 512 3200 0.1 10 3 0.0404661 0.00404661
ppm_omp_partial 100 512 6400 0.1 10 3 0.0557702 0.00557702
ppm_omp_partial 100 512 12800 0.1 10 3 0.079875 0.0079875
ppm_omp_partial 100 512 800 0.1 10 4 0.0308301 0.00308301
ppm_omp_partial 100 512 1600 0.1 10 4 0.0322602 0.00322602
ppm_omp_partial 100 512 3200 0.1 10 4 0.039073 0.0039073
ppm_omp_partial 100 512 6400 0.1 10 4 0.050395 0.0050395
ppm_omp_partial 100 512 12800 0.1 10 4 0.072849 0.0072849
ppm_omp_partial 100 512 800 0.1 10 5 0.02934 0.002934
ppm_omp_partial 100 512 1600 0.1 10 5 0.0318561 0.00318561
ppm_omp_partial 100 512 3200 0.1 10 5 0.038003 0.0038003
ppm_omp_partial 100 512 6400 0.1 10 5 0.046638 0.0046638
ppm_omp_partial 100 512 12800 0.1 10 5 0.066478 0.0066478
ppm_omp_partial 100 512 800 0.1 10 6 0.0278232 0.00278232
ppm_omp_partial 100 512 1600 0.1 10 6 0.0292761 0.00292761
ppm_omp_partial 100 512 3200 0.1 10 6 0.0358469 0.00358469
ppm_omp_partial 100 512 6400 0.1 10 6 0.0462022 0.00462022
ppm_omp_partial 100 512 12800 0.1 10 6 0.0655179 0.00655179
ppm_omp_partial 100 512 800 0.1 10 7 0.0276799 0.00276799
ppm_omp_partial 100 512 1600 0.1 10 7 0.0299051 0.00299051
ppm_omp_partial 100 512 3200 0.1 10 7 0.037019 0.0037019
ppm_omp_partial 100 512 6400 0.1 10 7 0.0491719 0.00491719
ppm_omp_partial 100 512 12800 0.1 10 7 0.142874 0.0142874
ppm_omp_partial 100 512 800 0.1 10 8 0.025676 0.0025676
ppm_omp_partial 100 512 1600 0.1 10 8 0.0291111 0.00291111
ppm_omp_partial 100 512 3200 0.1 10 8 0.0358031 0.00358031
ppm_omp_partial 100 512 6400 0.1 10 8 0.0419688 0.00419688
ppm_omp_partial 100 512 12800 0.1 10 8 0.0657341 0.00657341
ppm_omp_partial 100 512 800 0.1 10 12 0.0267482 0.00267482
ppm_omp_partial 100 512 1600 0.1 10 12 0.0301189 0.00301189
ppm_omp_partial 100 512 3200 0.1 10 12 0.0326691 0.00326691
ppm_omp_partial 100 512 6400 0.1 10 12 0.046185 0.0046185
ppm_omp_partial 100 512 12800 0.1 10 12 0.0667939 0.00667939
ppm_omp_partial 100 512 800 0.1 10 16 0.0273449 0.00273449
ppm_omp_partial 100 512 1600 0.1 10 16 0.0381482 0.00381482
ppm_omp_partial 100 512 3200 0.1 10 16 0.036119 0.0036119
ppm_omp_partial 100 512 6400 0.1 10 16 0.0467501 0.00467501
ppm_omp_partial 100 512 12800 0.1 10 16 0.067822 0.0067822
ppm_omp_partial 100 512 800 0.1 10 20 0.028631 0.0028631
ppm_omp_partial 100 512 1600 0.1 10 20 0.0306571 0.00306571
ppm_omp_partial 100 512 3200 0.1 10 20 0.0347209 0.00347209
ppm_omp_partial 100 512 6400 0.1 10 20 0.0445762 0.00445762
ppm_omp_partial 100 512 12800 0.1 10 20 0.063971 0.0063971
ppm_omp_partial 100 512 800 0.1 10 24 0.0327759 0.00327759
ppm_omp_partial 100 512 1600 0.1 10 24 0.0359519 0.00359519
ppm_omp_partial 100 512 3200 0.1 10 24 0.044282 0.0044282
ppm_omp_partial 100 512 6400 0.1 10 24 0.0498991 0.00498991
ppm_omp_partial 100 512 12800 0.1 10 24 0.0642619 0.00642619
ppm_omp_partial 100 1024 800 0.1 10 1 0.229573 0.0229573
ppm_omp_partial 100 1024 1600 0.1 10 1 0.230614 0.0230614
ppm_omp_partial 100 1024 3200 0.1 10 1 0.23095 0.023095
ppm_omp_partial 100 1024 6400 0.1 10 1 0.231906 0.0231906
ppm_omp_partial 100 1024 12800 0.1 10 1 0.237658 0.0237658
ppm_omp_partial 100 1024 800 0.1 10 2 0.183621 0.0183621
ppm_omp_partial 100 1024 1600 0.1 10 2 0.183297 0.0183297
ppm_omp_partial 100 1024 3200 0.1 10 2 0.189085 0.0189085
ppm_omp_partial 100 1024 6400 0.1 10 2 0.199952 0.0199952
ppm_omp_partial 100 1024 12800 0.1 10 2 0.227594 0.0227594
ppm_omp_partial 100 1024 800 0.1 10 3 0.138768 0.0138768
ppm_omp_partial 100 1024 1600 0.1 10 3 0.146374 0.0146374
ppm_omp_partial 100 1024 3200 0.1 10 3 0.14866 0.014866
ppm_omp_partial 100 1024 6400 0.1 10 3 0.159925 0.0159925
ppm_omp_partial 100 1024 12800 0.1 10 3 0.191716 0.0191716
ppm_omp_partial 100 1024 800 0.1 10 4 0.131517 0.0131517
ppm_omp_partial 100 1024 1600 0.1 10 4 0.133723 0.0133723
ppm_omp_partial 100 1024 3200 0.1 10 4 0.140827 0.0140827
ppm_omp_partial 100 1024 6400 0.1 10 4 0.149824 0.0149824
ppm_omp_partial 100 1024 12800 0.1 10 4 0.171816 0.0171816
ppm_omp_partial 100 1024 800 0.1 10 5 0.125597 0.0125597
ppm_omp_partial 100 1024 1600 0.1 10 5 0.129641 0.0129641
ppm_omp_partial 100 1024 3200 0.1 10 5 0.134401 0.0134401
ppm_omp_partial 100 1024 6400 0.1 10 5 0.156346 0.0156346
ppm_omp_partial 100 1024 12800 0.1 10 5 0.166471 0.0166471
ppm_omp_partial 100 1024 800 0.1 10 6 0.124699 0.0124699
ppm_omp_partial 100 1024 1600 0.1 10 6 0.129559 0.0129559
ppm_omp_partial 100 1024 3200 0.1 10 6 0.13885 0.013885
ppm_omp_partial 100 1024 6400 0.1 10 6 0.145214 0.0145214
ppm_omp_partial 100 1024 12800 0.1 10 6 0.166882 0.0166882
ppm_omp_partial 100 1024 800 0.1 10 7 0.127157 0.0127157
ppm_omp_partial 100 1024 1600 0.1 10 7 0.121073 0.0121073
ppm_omp_partial 100 1024 3200 0.1 10 7 0.132696 0.0132696
ppm_omp_partial 100 1024 6400 0.1 10 7 0.153204 0.0153204
ppm_omp_partial 100 1024 12800 0.1 10 7 0.166054 0.0166054
ppm_omp_partial 100 1024 800 0.1 10 8 0.122292 0.0122292
ppm_omp_partial 100 1024 1600 0.1 10 8 0.128614 0.0128614
ppm_omp_partial 100 1024 3200 0.1 10 8 0.130493 0.0130493
ppm_omp_partial 100 1024 6400 0.1 10 8 0.147962 0.0147962
ppm_omp_partial 100 1024 12800 0.1 10 8 0.163766 0.0163766
ppm_omp_partial 100 1024 800 0.1 10 12 0.140379 0.0140379
ppm_omp_partial 100 1024 1600 0.1 10 12 0.132671 0.0132671
ppm_omp_partial 100 1024 3200 0.1 10 12 0.140053 0.0140053
ppm_omp_partial 100 1024 6400 0.1 10 12 0.158374 0.0158374
ppm_omp_partial 100 1024 12800 0.1 10 12 0.156635 0.0156635
ppm_omp_partial 100 1024 800 0.1 10 16 0.127159 0.0127159
ppm_omp_partial 100 1024 1600 0.1 10 16 0.13095 0.013095
ppm_omp_partial 100 1024 3200 0.1 10 16 0.133268 0.0133268
ppm_omp_partial 100 1024 6400 0.1 10 16 0.143468 0.0143468
ppm_omp_partial 100 1024 12800 0.1 10 16 0.163209 0.0163209
ppm_omp_partial 100 1024 800 0.1 10 20 0.133582 0.0133582
ppm_omp_partial 100 1024 1600 0.1 10 20 0.132883 0.0132883
ppm_omp_partial 100 1024 3200 0.1 10 20 0.139104 0.0139104
ppm_omp_partial 100 1024 6400 0.1 10 20 0.14915 0.014915
ppm_omp_partial 100 1024 12800 0.1 10 20 0.171757 0.0171757
ppm_omp_partial 100 1024 800 0.1 10 24 0.138374 0.0138374
ppm_omp_partial 100 1024 1600 0.1 10 24 0.154066 0.0154066
ppm_omp_partial 100 1024 3200 0.1 10 24 0.155324 0.0155324
ppm_omp_partial 100 1024 6400 0.1 10 24 0.14931 0.014931
ppm_omp_partial 100 1024 12800 0.1 10 24 0.172287 0.0172287
ppm_omp_partial 100 2048 800 0.1 10 1 1.10795 0.110795
ppm_omp_partial 100 2048 1600 0.1 10 1 1.07752 0.107752
ppm_omp_partial 100 2048 3200 0.1 10 1 1.10341 0.110341
ppm_omp_partial 100 2048 6400 0.1 10 1 1.09073 0.109073
ppm_omp_partial 100 2048 12800 0.1 10 1 1.09169 0.109169
ppm_omp_partial 100 2048 800 0.1 10 2 0.808104 0.0808104
ppm_omp_partial 100 2048 1600 0.1 10 2 0.811515 0.0811515
ppm_omp_partial 100 2048 3200 0.1 10 2 0.816068 0.0816068
ppm_omp_partial 100 2048 6400 0.1 10 2 0.830513 0.0830513
ppm_omp_partial 100 2048 12800 0.1 10 2 0.857745 0.0857745
ppm_omp_partial 100 2048 800 0.1 10 3 0.668355 0.0668355
ppm_omp_partial 100 2048 1600 0.1 10 3 0.738023 0.0738023
ppm_omp_partial 100 2048 3200 0.1 10 3 0.750444 0.0750444
ppm_omp_partial 100 2048 6400 0.1 10 3 0.701006 0.0701006
ppm_omp_partial 100 2048 12800 0.1 10 3 0.75762 0.075762
ppm_omp_partial 100 2048 800 0.1 10 4 0.660281 0.0660281
ppm_omp_partial 100 2048 1600 0.1 10 4 0.656144 0.0656144
ppm_omp_partial 100 2048 3200 0.1 10 4 0.66707 0.066707
ppm_omp_partial 100 2048 6400 0.1 10 4 0.681641 0.0681641
ppm_omp_partial 100 2048 12800 0.1 10 4 0.704569 0.0704569
ppm_omp_partial 100 2048 800 0.1 10 5 0.613693 0.0613693
ppm_omp_partial 100 2048 1600 0.1 10 5 0.650759 0.0650759
ppm_omp_partial 100 2048 3200 0.1 10 5 0.654371 0.0654371
ppm_omp_partial 100 2048 6400 0.1 10 5 0.63288 0.063288
ppm_omp_partial 100 2048 12800 0.1 10 5 0.675346 0.0675346
ppm_omp_partial 100 2048 800 0.1 10 6 0.626728 0.0626728
ppm_omp_partial 100 2048 1600 0.1 10 6 0.625585 0.0625585
ppm_omp_partial 100 2048 3200 0.1 10 6 0.628913 0.0628913
ppm_omp_partial 100 2048 6400 0.1 10 6 0.704794 0.0704794
ppm_omp_partial 100 2048 12800 0.1 10 6 0.673959 0.0673959
ppm_omp_partial 100 2048 800 0.1 10 7 0.608607 0.0608607
ppm_omp_partial 100 2048 1600 0.1 10 7 0.616123 0.0616123
ppm_omp_partial 100 2048 3200 0.1 10 7 0.614003 0.0614003
ppm_omp_partial 100 2048 6400 0.1 10 7 0.62698 0.062698
ppm_omp_partial 100 2048 12800 0.1 10 7 0.66652 0.066652
ppm_omp_partial 100 2048 800 0.1 10 8 0.626955 0.0626955
ppm_omp_partial 100 2048 1600 0.1 10 8 0.608089 0.0608089
ppm_omp_partial 100 2048 3200 0.1 10 8 0.631446 0.0631446
ppm_omp_partial 100 2048 6400 0.1 10 8 0.626189 0.0626189
ppm_omp_partial 100 2048 12800 0.1 10 8 0.660352 0.0660352
ppm_omp_partial 100 2048 800 0.1 10 12 0.630151 0.0630151
ppm_omp_partial 100 2048 1600 0.1 10 12 0.624426 0.0624426
ppm_omp_partial 100 2048 3200 0.1 10 12 0.642662 0.0642662
ppm_omp_partial 100 2048 6400 0.1 10 12 0.674746 0.0674746
ppm_omp_partial 100 2048 12800 0.1 10 12 0.655694 0.0655694
ppm_omp_partial 100 2048 800 0.1 10 16 0.654595 0.0654595
ppm_omp_partial 100 2048 1600 0.1 10 16 0.584933 0.0584933
ppm_omp_partial 100 2048 3200 0.1 10 16 0.621163 0.0621163
ppm_omp_partial 100 2048 6400 0.1 10 16 0.653556 0.0653556
ppm_omp_partial 100 2048 12800 0.1 10 16 0.669043 0.0669043
ppm_omp_partial 100 2048 800 0.1 10 20 0.612417 0.0612417
ppm_omp_partial 100 2048 1600 0.1 10 20 0.630687 0.0630687
ppm_omp_partial 100 2048 3200 0.1 10 20 0.634033 0.0634033
ppm_omp_partial 100 2048 6400 0.1 10 20 0.65673 0.065673
ppm_omp_partial 100 2048 12800 0.1 10 20 0.683655 0.0683655
ppm_omp_partial 100 2048 800 0.1 10 24 0.702783 0.0702783
ppm_omp_partial 100 2048 1600 0.1 10 24 0.756775 0.0756775
ppm_omp_partial 100 2048 3200 0.1 10 24 0.671238 0.0671238
ppm_omp_partial 100 2048 6400 0.1 10 24 0.706124 0.0706124
ppm_omp_partial 100 2048 12800 0.1 10 24 0.825224 0.0825224
ppm_omp_partial 100 4096 800 0.1 10 1 4.70142 0.470142
ppm_omp_partial 100 4096 1600 0.1 10 1 4.62186 0.462186
ppm_omp_partial 100 4096 3200 0.1 10 1 4.70726 0.470726
ppm_omp_partial 100 4096 6400 0.1 10 1 4.62602 0.462602
ppm_omp_partial 100 4096 12800 0.1 10 1 5.89795 0.589795
ppm_omp_partial 100 4096 800 0.1 10 2 3.47163 0.347163
ppm_omp_partial 100 4096 1600 0.1 10 2 3.45822 0.345822
ppm_omp_partial 100 4096 3200 0.1 10 2 3.44331 0.344331
ppm_omp_partial 100 4096 6400 0.1 10 2 3.51209 0.351209
ppm_omp_partial 100 4096 12800 0.1 10 2 3.47032 0.347032
ppm_omp_partial 100 4096 800 0.1 10 3 2.90035 0.290035
ppm_omp_partial 100 4096 1600 0.1 10 3 3.05366 0.305366
ppm_omp_partial 100 4096 3200 0.1 10 3 3.05913 0.305913
ppm_omp_partial 100 4096 6400 0.1 10 3 2.9872 0.29872
ppm_omp_partial 100 4096 12800 0.1 10 3 2.97971 0.297971
ppm_omp_partial 100 4096 800 0.1 10 4 2.75294 0.275294
ppm_omp_partial 100 4096 1600 0.1 10 4 2.73379 0.273379
ppm_omp_partial 100 4096 3200 0.1 10 4 2.75952 0.275952
ppm_omp_partial 100 4096 6400 0.1 10 4 2.76778 0.276778
ppm_omp_partial 100 4096 12800 0.1 10 4 2.81502 0.281502
ppm_omp_partial 100 4096 800 0.1 10 5 2.62102 0.262102
ppm_omp_partial 100 4096 1600 0.1 10 5 2.67873 0.267873
ppm_omp_partial 100 4096 3200 0.1 10 5 2.63506 0.263506
ppm_omp_partial 100 4096 6400 0.1 10 5 2.71744 0.271744
ppm_omp_partial 100 4096 12800 0.1 10 5 2.74404 0.274404
ppm_omp_partial 100 4096 800 0.1 10 6 2.61132 0.261132
ppm_omp_partial 100 4096 1600 0.1 10 6 2.61697 0.261697
ppm_omp_partial 100 4096 3200 0.1 10 6 2.63344 0.263344
ppm_omp_partial 100 4096 6400 0.1 10 6 2.63271 0.263271
ppm_omp_partial 100 4096 12800 0.1 10 6 2.66536 0.266536
ppm_omp_partial 100 4096 800 0.1 10 7 2.6292 0.26292
ppm_omp_partial 100 4096 1600 0.1 10 7 2.58016 0.258016
ppm_omp_partial 100 4096 3200 0.1 10 7 2.63352 0.263352
ppm_omp_partial 100 4096 6400 0.1 10 7 2.60377 0.260377
ppm_omp_partial 100 4096 12800 0.1 10 7 2.66105 0.266105
ppm_omp_partial 100 4096 800 0.1 10 8 2.58762 0.258762
ppm_omp_partial 100 4096 1600 0.1 10 8 2.59688 0.259688
ppm_omp_partial 100 4096 3200 0.1 10 8 2.58119 0.258119
ppm_omp_partial 100 4096 6400 0.1 10 8 2.60973 0.260973
ppm_omp_partial 100 4096 12800 0.1 10 8 2.63596 0.263596
ppm_omp_partial 100 4096 800 0.1 10 12 2.55401 0.255401
ppm_omp_partial 100 4096 1600 0.1 10 12 2.57438 0.257438
ppm_omp_partial 100 4096 3200 0.1 10 12 2.74191 0.274191
ppm_omp_partial 100 4096 6400 0.1 10 12 2.60197 0.260197
ppm_omp_partial 100 4096 12800 0.1 10 12 2.61962 0.261962
ppm_omp_partial 100 4096 800 0.1 10 16 2.65407 0.265407
ppm_omp_partial 100 4096 1600 0.1 10 16 2.66019 0.266019
ppm_omp_partial 100 4096 3200 0.1 10 16 2.68498 0.268498
ppm_omp_partial 100 4096 6400 0.1 10 16 2.66062 0.266062
ppm_omp_partial 100 4096 12800 0.1 10 16 2.57168 0.257168
ppm_omp_partial 100 4096 800 0.1 10 20 2.61613 0.261613
ppm_omp_partial 100 4096 1600 0.1 10 20 2.62886 0.262886
ppm_omp_partial 100 4096 3200 0.1 10 20 2.66722 0.266722
ppm_omp_partial 100 4096 6400 0.1 10 20 2.6784 0.26784
ppm_omp_partial 100 4096 12800 0.1 10 20 2.6574 0.26574
ppm_omp_partial 100 4096 800 0.1 10 24 2.8166 0.28166
ppm_omp_partial 100 4096 1600 0.1 10 24 2.65203 0.265203
ppm_omp_partial 100 4096 3200 0.1 10 24 2.79907 0.279907
ppm_omp_partial 100 4096 6400 0.1 10 24 2.72171 0.272171
ppm_omp_partial 100 4096 12800 0.1 10 24 2.72108 0.272108
